지점,일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec)
22183,2015-02-28,3.2,1025.8,64,3.9,7,.2,.1,.2,.3,2.5,4.3
22183,2015-03-01,6,1021.6,73,4.6,6.9,.6,.4,.6,.9,2.8,5.8
22183,2015-03-02,2.3,1020.8,61,5.1,7.3,.3,.2,.5,.8,3.1,5.8
22183,2015-03-03,3.9,1014.4,72,5.6,7,.4,.2,1,1.6,3.3,5.3
22183,2015-03-04,10.1,1023.4,56,2.1,6.8,1.3,.8,1,1.6,3.5,4.3
22183,2015-03-05,5.7,1026.8,59,1.8,6.6,.6,.4,.8,1.3,2.8,4.3
22183,2015-03-06,3.3,1024.2,67,4.2,6.7,.3,.1,.3,.6,2.9,5.8
22183,2015-03-07,3.7,1024,65,4.8,6.9,.3,.2,.4,.6,2.5,4.6
22183,2015-03-08,2.7,1022.7,62,7.5,7,.3,.1,.3,1.2,3.2,6.4
22183,2015-03-09,7.5,1022.8,72,4.6,7.2,.9,.5,1.1,2,3,4.3
22183,2015-03-10,10.1,1027.7,61,.3,6.9,1.4,.8,1.3,2.6,3.6,4.6
22183,2015-03-11,6.1,1024.4,58,4.9,6.8,.5,.3,.6,.9,2.9,5.3
22183,2015-03-12,3.7,1022.3,62,5.2,6.9,.3,.2,.4,.7,3,5.3
22183,2015-03-13,3.9,1020.1,83,7.9,6.8,.3,.1,.3,1.1,2.9,5.8
22183,2015-03-14,4.1,1024.3,54,5.4,7,.4,.2,.4,.7,3.2,6.4
22183,2015-03-15,1.5,1022.9,66,6,7.2,.2,.1,.2,.6,3.3,6.4
22183,2015-03-16,1.9,1020.8,65,8.2,7.5,.2,.1,.3,1,3.3,5.8
22183,2015-03-17,1.4,1016.9,70,9.6,7.5,.5,.1,.1,8,3.4,5.8
22183,2015-03-18,3.5,1007.4,90,10.9,7.6,.3,.1,.4,1.1,2.7,6.4
22183,2015-03-19,2,1014.1,91,8.4,8,.2,.1,.3,1,3.2,8
22183,2015-03-20,1.9,1018.5,80,8.4,8.1,.3,.1,.4,1.2,3.3,7.1
22183,2015-03-21,1.2,1017.9,83,9.3,8.4,.2,.1,.2,.8,2.9,5.8
22183,2015-03-22,4,1022.9,75,7.6,8.5,.3,.2,.4,.8,3.1,7.1
22183,2015-03-23,6.2,1028.4,57,6.2,8.6,.6,.4,.7,1,3.1,6.4
22183,2015-03-24,6,1032.3,55,5.9,8.7,.6,.3,.6,.9,3.4,6.4
22183,2015-03-25,3.3,1035.3,66,5.9,8.7,.3,.2,.4,.9,3.2,6.4
22183,2015-03-26,3,1034.3,62,7.2,8.9,.3,.1,.3,1,3.3,7.1
22183,2015-03-27,2.4,1026.9,64,8.2,9,.2,.1,.2,.9,3.7,7.1
22183,2015-03-28,1.6,1020.4,66,9.1,9.3,.1,.1,.2,.5,3.3,6.4
22183,2015-03-29,1.7,1018.1,80,9.6,9.4,.2,.1,.2,.9,3.1,6.4
22183,2015-03-30,1.7,1018.9,87,10.9,9.6,.1,.1,.1,.2,3.3,5.8
22183,2015-03-31,3,1014.4,92,13.2,9.5,.2,.1,.3,.5,3.2,5.8
22183,2015-04-01,2,1014.2,93,11.4,9.8,.2,.1,.2,.9,3.1,4.6
22183,2015-04-02,8.5,1006.1,83,14.1,9.8,.7,.4,.7,1.1,2.7,4.6
22183,2015-04-03,4.6,1007.6,91,9.3,10,.3,.2,.4,.8,2.6,5.8
22183,2015-04-04,3.8,1012.3,81,11.8,10.1,.2,.1,.3,.5,2.4,4.9
22183,2015-04-05,2.1,1013.8,95,11,10.3,.1,.1,.2,.3,3.3,5.8
22183,2015-04-06,5.3,1018.3,84,9.6,10.3,.5,.3,.6,1,2.8,4
22183,2015-04-07,6.2,1024.8,70,7.1,10.2,.6,.4,.6,.9,2.9,6.4
22183,2015-04-08,4.1,1026.2,75,7.7,10.3,.4,.2,.5,.8,3.3,5.8
22183,2015-04-09,2.6,1025.2,74,9.8,10.5,.2,.1,.3,1,3.8,7.1
22183,2015-04-10,4.3,1023.2,71,9.9,10.5,.4,.2,.5,.9,3.3,7.1
22183,2015-04-11,2.8,1025.8,69,11.3,10.8,.3,.1,.2,1,3.7,9.1
22183,2015-04-12,3.7,1022.6,60,13,10.7,.2,.1,.5,.9,3.4,6.4
22183,2015-04-13,2.1,1015.6,85,10.5,10.9,.3,.1,.4,1,2.8,4.9
22183,2015-04-14,3.1,1009.3,76,9.4,11,.3,.1,.2,.9,2.7,4.6
22183,2015-04-15,4,1011.2,80,11.2,11,.3,.1,.3,.9,2.8,5.8
22183,2015-04-16,5.3,1012.1,78,12,11.1,.3,.2,.5,.8,2.7,5.8
22183,2015-04-17,2.3,1018.4,59,11.6,11.3,.2,.1,.3,.7,3,5.8
22183,2015-04-18,2.9,1014.3,62,14,11.3,.2,.1,.3,.5,2.9,7.1
22183,2015-04-19,3,1005.7,96,14.3,11.3,.2,.1,.2,.3,3,5.8
22183,2015-04-20,3.4,1006.1,93,11.5,11.4,.2,.1,.6,1,2.7,5.8
22183,2015-04-21,1.7,1017,75,11.9,11.5,.3,.2,.3,.7,3,6.4
22183,2015-04-22,2.2,1020.4,74,11.5,11.8,.2,.1,.3,.9,3.2,7.1
22183,2015-04-23,1.9,1022.4,75,12,11.8,.2,.1,.3,1,3.1,7.1
22183,2015-04-24,1.6,1021,80,12.7,12,.2,.1,.2,.9,3.8,7.1
22183,2015-04-25,1.2,1021.2,74,13.4,12.5,.2,.1,.2,.7,3.6,9.1
22183,2015-04-26,1.8,1020.3,68,13.8,12.7,.1,.1,.2,.6,3.1,7.1
22183,2015-04-27,1.9,1017.4,61,15.8,12.9,.2,.1,.2,.4,3.5,5.8
22183,2015-04-28,4.9,1011.7,88,16.1,12.5,.4,.2,.4,1.3,3.1,7.1
22183,2015-04-29,3.4,1009.7,91,15.6,12.8,.2,.1,.2,.5,2.7,5.3
22183,2015-04-30,1.5,1013.1,89,15.1,13.3,.2,.1,.2,.5,2.8,5.3
22183,2015-05-01,1,1014.6,92,14.3,13.8,.1,.1,.2,.4,3,6.4
22183,2015-05-02,2.8,1012.1,85,17.1,13.5,.2,.1,.3,.8,2.8,6.4
22183,2015-05-03,4,1006,94,15.6,13.6,.3,.2,.5,.8,3.1,5.8
22183,2015-05-04,6.3,1012.3,74,13.5,13.7,.6,.4,.6,.9,2.7,3.6
22183,2015-05-05,2.2,1013.4,61,13.2,13.8,.3,.2,.4,.8,3.5,7.1
22183,2015-05-06,1.2,1012.2,68,13.3,14,.2,.1,.1,.7,3.2,6.4
22183,2015-05-07,1.5,1013.6,70,14,14.2,.2,.1,.3,.9,3.4,6.4
22183,2015-05-08,1.2,1013.9,72,14.8,14.2,.2,.1,.3,.9,3.3,7.1
22183,2015-05-09,3.4,1013.5,80,15.4,14.4,.3,.2,.4,.8,2.7,7.1
22183,2015-05-10,2,1017.8,87,15.4,14.8,.2,.1,.3,1,3.2,7.1
22183,2015-05-11,6.8,1010.5,81,16.7,14.4,.6,.4,.8,1.2,2.6,4
22183,2015-05-12,6.6,1005.1,79,14.7,14.7,.5,.3,.5,.8,2.6,3.2
22183,2015-05-13,4.8,1008.3,68,17.4,14.8,.3,.2,.3,.6,2.5,4.3
22183,2015-05-14,4.4,1009.1,86,17.6,15.1,.3,.2,.3,.6,3.1,5.8
22183,2015-05-15,2.5,1010,93,16.2,15.2,.2,.1,.3,.7,3.1,8
22183,2015-05-16,3.5,1011.4,73,15.9,15.2,.3,.2,.4,.6,2.3,3
22183,2015-05-17,1.7,1011.9,71,16.5,15.5,.2,.1,.1,1,3,4.6
22183,2015-05-18,1.7,1006.1,84,15.9,15.2,.2,.1,.3,.7,3.2,7.1
22183,2015-05-19,1.5,1007.8,94,14.6,15.3,.3,.1,.3,1,3.4,6.4
22183,2015-05-20,3.3,1010.6,78,15.5,15.4,.3,.2,.4,.6,2.9,4.9
22183,2015-05-21,2.7,1016.1,76,16.4,15.7,.3,.2,.3,.8,3,6.4
22183,2015-05-22,1.2,1015.2,76,17.1,15.8,.2,.1,.2,.9,3.3,6.4
22183,2015-05-23,.9,1011.9,77,17.2,16.1,.2,.1,.2,.8,3.9,7.1
22183,2015-05-24,2.2,1009.6,76,17,16.2,.2,.1,.3,.9,3.1,7.1
22183,2015-05-25,2.6,1010.6,81,16.8,16.4,.3,.1,.2,.9,3.1,5.8
22183,2015-05-26,2,1012.4,85,17.1,17,.3,.1,.3,.9,3.1,6.4
22183,2015-05-27,1.4,1010.6,70,18.2,17.1,.2,.1,.4,.7,3.7,6.4
22183,2015-05-28,1.5,1009.3,75,19,17.9,.2,.1,.2,.9,3.2,5.3
22183,2015-05-29,1.2,1008.4,79,19.2,17.7,.2,.1,.2,.7,3.4,6.4
22183,2015-05-30,3.8,1005.7,85,18.1,17,.3,.2,.4,.8,2.9,5.3
22183,2015-05-31,2.3,1008.9,86,17.8,17.5,.3,.2,.4,.6,2.9,4.6
22183,2015-06-01,1.5,1010.7,84,18.7,17.7,.2,.1,.2,.7,3.2,4.9
22183,2015-06-02,1.2,1008.5,90,18.3,17.4,.2,.1,.2,.4,3.5,6.4
22183,2015-06-03,5.4,1008.7,75,19,17.4,.6,.4,.8,1.5,2.8,3.8
22183,2015-06-04,1.2,1010.7,76,18.9,17.7,.2,.1,.3,.8,3.7,7.1
22183,2015-06-05,1.7,1007.4,75,17.3,17.7,.2,.1,.3,.7,3.4,6.4
22183,2015-06-06,3.6,1013,77,18.4,17.7,.2,.1,.2,.8,3.4,9.1
22183,2015-06-07,2.8,1013.8,77,19.5,17.5,.2,.1,.2,.8,3.2,7.1
22183,2015-06-08,1.9,1007.6,88,19.4,17.5,.2,.1,.2,.8,3.4,7.1
22183,2015-06-09,1.5,1007.7,92,19.1,17.9,.2,.1,.1,.4,3.7,7.1
22183,2015-06-10,1.8,1007.9,85,19.9,17.9,.2,.1,.2,.7,3.5,6.4
22183,2015-06-11,3,1003,93,20.1,17.7,.3,.1,.3,1.1,3.3,5.8
22183,2015-06-12,2.3,1005.1,87,20.1,18.3,.2,.1,.3,.9,3.2,7.1
22183,2015-06-13,3.7,1007.1,84,21,17.8,.2,.1,.3,.4,3,7.1
22183,2015-06-14,4,1007.1,86,21.1,17.9,.2,.1,.2,.6,3.4,6.4
22183,2015-06-15,2.4,1008,94,19.5,18.3,.1,.1,.2,.6,3,5.3
22183,2015-06-16,1.7,1006.4,92,19.4,18.3,.2,.1,.2,.4,3.1,8
22183,2015-06-17,1.7,1004.6,93,18.9,18.1,.2,.1,.2,.4,3.1,5.8
22183,2015-06-18,1.3,1005.3,91,19.8,18.5,.2,.1,.2,.8,3.3,5.8
22183,2015-06-19,1.2,1009,92,20,18.8,.2,.1,.3,.7,3.3,6.4
22183,2015-06-20,2.6,1009.6,95,19,18.5,.2,.1,.3,1,3.7,7.1
22183,2015-06-21,1.2,1010.4,91,19.5,18.7,.2,.1,.3,1,3.6,10.7
22183,2015-06-22,1.7,1011.1,89,19.3,18.8,.2,.1,.3,.8,3.4,6.4
22183,2015-06-23,1.3,1011,88,20.6,19,.2,.1,.2,.7,3.4,8
22183,2015-06-24,1.6,1009.2,89,20.4,18.9,.2,.1,.2,.8,3.8,12.8
22183,2015-06-25,2.4,,84,21.2,19,.2,.1,.2,.6,2.9,4.9
22183,2015-06-26,5.2,997.3,91,20.4,18.8,.5,.3,.5,1,2.6,6.4
22183,2015-06-27,2,1006.1,90,20,19,.2,.1,.2,.4,2.9,8
22183,2015-06-28,1.6,1010.2,90,20.4,19.7,.2,.1,.2,.9,3.6,7.1
22183,2015-06-29,1.4,1008,92,20.1,19.6,.1,.1,.2,.4,3.2,6.4
22183,2015-06-30,2.7,999.2,93,19.7,19.3,.2,.1,.2,.8,2.9,5.3
22183,2015-07-01,2.8,998.8,88,20.6,19.5,.3,.1,.3,1.1,2.8,5.3
22183,2015-07-02,2.2,,,,,.2,.1,.3,.9,3.7,5.3
22183,2015-07-03,2.1,1007,89,20.5,19.5,.2,.1,.2,.9,2.9,6.4
22183,2015-07-04,1.3,1010.1,87,20.3,19.7,.2,.1,.2,.9,3.2,5.3
22183,2015-07-05,1.2,1011.9,85,20.6,19.9,.1,0,.1,.5,2.9,4.6
22183,2015-07-06,1,1011.6,91,19.9,19.5,.2,.1,.2,.5,3.6,7.1
22183,2015-07-07,2.9,1009.1,93,19.7,19.4,.2,.1,.3,.8,3,7.1
22183,2015-07-08,2.5,1008.8,94,21.5,19.5,.2,.1,.2,.6,3.4,7.1
22183,2015-07-09,2.2,1012.6,89,23.6,19.8,.2,.1,.2,1.1,2.9,6.4
22183,2015-07-10,2.2,1012.2,88,23.6,20.4,.2,.1,.2,.5,3.3,5.3
22183,2015-07-11,3.9,1008,84,24.9,19.9,.3,.2,.3,.6,2.5,5.3
22183,2015-07-12,9.8,992.3,90,23.6,19.8,.8,.5,.9,1.4,2.8,4.6
22183,2015-07-13,5.7,998.4,92,21.5,20,.4,.3,.6,.9,3,4.9
22183,2015-07-14,2.6,1004.8,93,21.9,20.4,.2,.1,.3,.6,3.8,5.8
22183,2015-07-15,1.3,1005.8,91,22.5,20.6,.2,.1,.3,.9,3.4,5.8
22183,2015-07-16,1.2,1004.8,95,22,20.7,.2,.1,.2,.9,3.5,6.4
22183,2015-07-17,1.8,1005.4,91,21.8,21,.2,.1,.3,.9,3.3,5.8
22183,2015-07-18,2.7,1009.1,85,22.2,20.9,.2,.1,.3,.9,3,6.4
22183,2015-07-19,1.4,1009.9,85,23.2,21.1,.1,.1,.1,.5,3.1,5.8
22183,2015-07-20,1.1,1008.6,95,23,21.2,.2,.1,.2,.8,2.9,6.4
22183,2015-07-21,1,1007.4,94,23.4,21.4,.2,.1,.3,.9,2.9,5.8
22183,2015-07-22,1.3,1006.6,95,23,21.9,.2,.1,.2,.5,3,4.6
22183,2015-07-23,4,1007.5,94,23.8,21.5,.2,.1,.3,.9,3,4.9
22183,2015-07-24,5,1006.3,96,23.6,21.6,.3,.2,.3,.9,3.1,7.1
22183,2015-07-25,4.6,1007.3,87,24.6,21.4,.3,.2,.3,.6,3,6.4
22183,2015-07-26,1.8,1008.2,85,25,22.7,.2,.1,.2,.5,3,6.4
22183,2015-07-27,2.3,1009.1,94,23.4,22.3,.2,.1,.3,.6,3.8,5.8
22183,2015-07-28,1.8,1009.1,95,24.3,22.6,.2,.1,.2,.5,3.4,6.4
22183,2015-07-29,3.1,1008.2,96,24.4,22.7,.2,.1,.2,.3,3,5.3
22183,2015-07-30,2.3,1009.6,94,24.5,22.9,.2,.1,.2,.3,3.5,5.3
22183,2015-07-31,2,1010.2,92,24.9,22.9,.2,.1,.3,.9,3.9,6.4
22183,2015-08-01,2.2,1010.9,92,25,22.9,.2,.1,.3,.9,3.5,5.8
22183,2015-08-02,2.7,1011.3,92,25.1,23.1,.2,.1,.2,.7,3.6,6.4
22183,2015-08-03,3.2,1010.4,90,25,23.3,.2,.1,.2,.4,3.2,8
22183,2015-08-04,4,1008.7,89,25.2,23,.2,.1,.2,.5,3.1,8
22183,2015-08-05,2.6,1009,90,25.1,23,.2,.1,.2,.4,3.2,6.4
22183,2015-08-06,1.5,1011.6,84,26.1,23.2,.3,.1,.3,1.1,4.2,7.1
22183,2015-08-07,1.2,1014.3,83,26.4,23.5,.2,.1,.3,1.1,3.2,6.4
22183,2015-08-08,1.6,1013.4,87,26.2,23.8,.2,.1,.5,.7,3.2,6.4
22183,2015-08-09,1.5,1011.3,92,25.4,24.3,.2,.1,.2,.8,3.1,5.8
22183,2015-08-10,1.6,1010,89,25.3,24.3,.2,.1,.2,.9,3.2,7.1
22183,2015-08-11,3.5,1007.1,88,23.9,23.8,.3,.1,.4,1.1,3.2,7.1
22183,2015-08-12,4,1003.6,86,23.8,23.4,.4,.2,.3,.5,2.5,5.8
22183,2015-08-13,1.8,1006.1,91,24.2,23.6,.3,.1,.4,1,,4.3
22183,2015-08-14,1.5,1007,92,23.2,23.6,.2,0,.3,.4,,5.8
22183,2015-08-15,.8,1008.3,89,24.4,23.6,.2,.1,.3,.8,,5.8
22183,2015-08-16,1.7,1006.8,90,24.6,23.5,.2,.1,.3,.6,3.5,6.4
22183,2015-08-17,.9,1007.9,89,24.2,23.7,.2,0,.2,.8,,6.4
22183,2015-08-18,1.4,1012,88,24.3,23.3,.2,0,.2,.8,,6.4
22183,2015-08-19,1.5,1012.5,84,24.7,23,.2,.1,.2,.5,,7.1
22183,2015-08-20,1.7,1008.9,90,23.8,22.9,.2,.1,.2,.5,,7.1
22183,2015-08-21,3.6,1004.3,88,23.7,23,.4,.2,.4,.8,2.9,6.4
22183,2015-08-22,1.4,1006.5,93,23.2,23,.1,0,.1,.4,,7.1
22183,2015-08-23,1,1007.2,94,23.5,23.1,.2,.1,.2,.5,3.2,8
22183,2015-08-24,2.2,1005.1,86,24.4,22.9,.2,.1,.2,.3,2.5,3.8
22183,2015-08-25,5.7,999.6,86,23.2,22.8,.7,.4,.6,1.1,2.9,3.8
22183,2015-08-26,3.3,1006.6,82,23.1,23.1,.3,.2,.3,1.1,2.8,5.8
22183,2015-08-27,3.4,1008.9,89,22.9,23.1,.2,.1,.3,.8,2.8,5.8
22183,2015-08-28,1.5,1009.2,90,23.1,23.1,.1,.1,.1,.2,,5.3
22183,2015-08-29,1.5,1009.4,89,22.7,23,.2,.1,.2,.6,,4.9
22183,2015-08-30,.8,1011.1,89,23,22.8,.2,0,.1,.9,,6.4
22183,2015-08-31,1.8,1011,87,23.6,22.6,.2,.1,.2,.9,,5.3
22183,2015-09-01,1.8,1009.8,90,23.4,22.7,.2,0,.2,.8,,21.3
22183,2015-09-02,2.2,1012,87,23.4,22.5,.2,.1,.2,1,,7.1
22183,2015-09-03,1.9,1011.9,90,23,22.4,.3,.1,.3,.7,3,7.1
22183,2015-09-04,1.5,1013.2,89,23,22.4,.3,.1,.2,.9,,9.1
22183,2015-09-05,2.3,1008.1,86,22.1,22.3,.2,.1,.2,.6,3.4,7.1
22183,2015-09-06,2.9,1005.1,84,22.4,22.5,.4,.2,.3,1.1,3.2,6.4
22183,2015-09-07,1.5,1011,75,22.4,22.8,.2,.1,.2,.9,2.8,5.8
22183,2015-09-08,1.8,1014.5,73,21.9,22.7,.2,.1,.2,.7,3.3,6.4
22183,2015-09-09,2.3,1015.3,70,22,22.7,.3,.1,.2,.9,2.9,5.3
22183,2015-09-10,2.6,1014.6,74,22.1,22.6,.3,.1,.3,.9,2.8,4.9
22183,2015-09-11,1.5,1011.6,84,22.3,22.9,.2,.1,.2,1,,7.1
22183,2015-09-12,2.8,1011,80,21.3,22.5,.3,.1,.3,.8,,6.4
22183,2015-09-13,4.1,1017.6,64,21.4,22.3,.4,.3,.4,.8,3.2,8
22183,2015-09-14,2.5,1021.2,68,21.5,22.3,.3,.1,.2,1,,5.3
22183,2015-09-15,2.5,1019.5,67,21.7,22.3,.3,.1,.2,.9,,4.6
22183,2015-09-16,2.8,1016.5,70,20.8,22,.2,.1,.2,.6,2.8,6.4
22183,2015-09-17,3.1,1015.7,76,21.4,22,.4,.2,.4,.9,3,6.4
22183,2015-09-18,1.6,1016.6,82,21.2,22,.3,.1,.2,.9,3.4,6.4
22183,2015-09-19,1.7,1014.5,84,21.5,22,.2,.1,.3,.8,3.2,7.1
22183,2015-09-20,2,1013.1,83,21.7,22,.3,.1,.2,.9,2.9,4.6
22183,2015-09-21,2,1014.4,83,21.8,22.1,.2,.1,.2,.7,3,6.4
22183,2015-09-22,,,,,,,,.2,.5,,5.3
22183,2015-09-23,3.8,1009.6,85,20.7,21.8,.3,.1,.3,.7,2.6,5.3
22183,2015-09-24,3.3,1006.6,83,21.7,22,.3,.1,.3,.6,2.7,5.8
22183,2015-09-25,1.7,1007.6,86,22.1,21.9,.2,.1,.2,.6,,5.3
22183,2015-09-26,3.8,1011.5,85,22,21.9,.3,.1,.3,.5,2.5,4
22183,2015-09-27,2.9,1014.6,77,21.8,22,.2,.1,.3,.7,,5.8
22183,2015-09-28,2.2,1018.1,75,21.9,21.9,.2,.1,.2,.4,,21.3
22183,2015-09-29,2,1021.9,78,22.2,21.9,.2,0,.2,.5,,5.8
22183,2015-09-30,4.2,1020.6,82,19.8,21.8,.3,.1,.3,.8,,6.4
22183,2015-10-01,7,1005.9,86,20.9,21.7,.7,.4,1,1.5,2.7,4
22183,2015-10-02,4.9,1016.4,58,18.9,21.4,.6,.3,1.1,1.7,,4.9
22183,2015-10-03,2.4,1020.9,76,20.7,21.3,.2,0,.1,.8,,6.4
22183,2015-10-04,3.5,1025.3,62,19.7,21.2,.3,.1,.3,.5,2.7,4.9
22183,2015-10-05,2,1023.4,65,20.1,21.3,.2,.1,.2,.8,2.9,6.4
22183,2015-10-06,2.4,1020.9,71,20.1,21.3,.3,.1,.2,.6,2.8,4.3
22183,2015-10-07,1.4,1017.6,70,20.1,21.4,.2,.1,.3,.4,3.3,5.8
22183,2015-10-08,2.3,1013.8,80,20,21.3,.3,.1,.3,.6,3,5.3
22183,2015-10-09,4.5,1013,58,18.8,21.1,.5,.3,.5,1.2,2.6,4.9
22183,2015-10-10,4.7,1011.8,65,18.8,21,.3,.2,.5,.8,,4
22183,2015-10-11,6.7,1015.3,58,16.7,20.7,.6,.3,.7,1.3,2.6,3.8
22183,2015-10-12,5.8,1019.4,65,17.3,20.4,.6,.3,.7,1.2,3.2,8
22183,2015-10-13,3.3,1022,67,18.1,20.2,.4,.1,.3,1.1,2.9,7.1
22183,2015-10-14,1.8,1021.3,81,18.8,20.2,.2,.1,.3,.8,,5.8
22183,2015-10-15,1.6,1020.2,83,18.5,20.2,.2,0,.3,.7,,5.8
22183,2015-10-16,2.7,1020,87,17.7,20.1,.3,.1,.4,.7,,6.4
22183,2015-10-17,2.3,1020.7,83,18.7,20,.2,.1,.2,.7,,4.9
22183,2015-10-18,3.2,1020.3,84,18.5,19.9,.3,.1,.3,.8,3,6.4
22183,2015-10-19,2,1017.7,80,19,19.9,.3,.1,.2,.9,,7.1
22183,2015-10-20,1.7,1017.1,81,19,19.8,.2,.1,.2,.6,3.1,7.1
22183,2015-10-21,2,1018.7,83,19,19.8,.2,.1,.2,.6,2.9,6.4
22183,2015-10-22,2.2,1020.6,84,19.1,19.9,.3,.1,.2,.8,3.4,5.8
22183,2015-10-23,1.9,1019.9,80,18.9,19.7,.2,.1,.2,.7,3.2,6.4
22183,2015-10-24,3.1,1019.5,83,18.5,19.6,.3,.1,.4,.8,,5.3
22183,2015-10-25,3,1023,70,18,19.3,.3,.1,.3,.6,3.4,6.4
22183,2015-10-26,4.3,1019.8,67,17.2,19,.3,.1,.2,.9,2.7,5.3
22183,2015-10-27,7.5,1013.2,72,16.9,18.8,.7,.4,.7,1.5,3.2,4.9
22183,2015-10-28,4.2,1020.7,54,16.2,18.2,.4,.2,.6,1.1,2.6,3.8
22183,2015-10-29,2.2,1022.7,69,16,18,.2,.1,.2,.9,,5.8
22183,2015-10-30,6.3,1026.9,63,12.8,17.7,.7,.4,.6,1.4,2.9,4
22183,2015-10-31,5.3,1029.7,58,11.3,17.3,.6,.3,.8,1.4,2.9,4.9
22183,2015-11-01,2.5,1026.1,63,11.2,17,.3,.1,.2,.9,,4.9
22183,2015-11-02,2.9,1024.2,73,14,16.9,.3,.1,.4,.9,3,5.8
22183,2015-11-03,2.7,1028.8,68,15.2,16.8,.2,.1,.2,.9,5.7,64
22183,2015-11-04,2,1028.4,78,15,16.8,.2,.1,.2,.4,3.2,5.8
22183,2015-11-05,1.9,1025,77,16.7,16.8,.2,.1,.2,.5,3.1,4.9
22183,2015-11-06,3.6,1023.6,75,17.2,16.7,.3,.1,.4,.5,2.9,5.3
22183,2015-11-07,5.7,1018.5,88,17.1,16.7,.4,.2,.5,.8,2.3,2.6
22183,2015-11-08,3.1,1016.3,92,17.1,16.7,.2,.1,.2,.9,2.6,5.8
22183,2015-11-09,6.5,1019.1,79,14.8,16.6,.7,.4,.6,1,2.8,3.8
22183,2015-11-10,5.7,1023.9,66,13.3,16.4,.6,.4,.6,1.1,2.8,5.3
22183,2015-11-11,3.5,1027,77,13.6,16.2,.3,.1,.3,.8,3,5.8
22183,2015-11-12,3,1027.5,67,16.5,16.1,.3,.1,.3,1,3.2,4.9
22183,2015-11-13,4.1,1017.9,86,14.3,16,.3,.2,.3,.8,2.6,7.1
22183,2015-11-14,3.3,1014.8,88,15.6,16,.3,.2,.3,.9,2.8,5.8
22183,2015-11-15,3,1020.4,80,15.4,16,.2,.1,.2,.5,2.9,6.4
22183,2015-11-16,3.6,1016.4,86,15.8,15.9,.2,.1,.3,.8,2.7,4.9
22183,2015-11-17,3.7,1017.5,90,15.9,,.3,.2,.5,.9,3.2,6.4
22183,2015-11-18,2.6,1017.7,93,14.8,,.3,.1,.2,.9,2.9,5.8
22183,2015-11-19,2.8,1022,90,12.9,15.8,.3,.1,.3,.7,3.5,6.4
22183,2015-11-20,2.9,1023.6,83,14,15.8,.2,.1,.3,.7,3,5.8
22183,2015-11-21,3.6,,75,12.9,15.6,.3,.2,.3,.5,2.6,4
22183,2015-11-22,2.7,1026.4,79,13.3,15.6,.2,.1,.3,1.2,2.9,7.1
22183,2015-11-23,4.7,1023.8,84,14.1,15.5,.4,.2,.7,1.1,2.8,4
22183,2015-11-24,6.2,1024.2,72,10.7,15.3,.7,.4,.6,1,3,4.3
22183,2015-11-25,6.5,1019.8,77,9.4,15.1,.7,.4,.9,1.6,2.9,5.3
22183,2015-11-26,9.6,1018.6,74,4.9,14.5,1.2,.8,1.1,2,3.5,4.3
22183,2015-11-27,6.6,1025.7,62,6.7,13.9,.7,.4,.9,1.4,3.1,4.9
22183,2015-11-28,2.8,1029.5,62,8.5,13.5,.3,.1,.4,1.1,3.3,8
22183,2015-11-29,3,1026.4,65,10.3,13.5,.2,.1,.2,.3,2.7,5.8
22183,2015-11-30,3.5,1024.5,71,11.1,13.5,.3,.2,.3,.8,2.7,6.4
22183,2015-12-01,2.1,1024.7,66,9.8,13.4,.3,.1,.2,.8,3.4,6.4
22183,2015-12-02,5.5,1017.6,76,12.2,13.4,.5,.3,.7,1.1,2.7,4.9
22183,2015-12-03,10.3,1018,58,7.6,12.8,1.2,.7,1,2.2,3.2,3.8
22183,2015-12-04,7.6,1024,62,7.3,12,.7,.5,.7,1.1,2.7,3.4
22183,2015-12-05,4.9,1026.7,60,8.7,11.7,.4,.2,.4,1,2.5,5.3
22183,2015-12-06,4.4,1028.2,67,7.2,11.6,.3,.2,.3,.6,2.5,5.8
22183,2015-12-07,4.6,1030.2,67,6.5,11.5,.4,.2,.4,.6,2.5,4.9
22183,2015-12-08,4.7,1032.2,66,7.5,11.5,.4,.2,.5,.7,2.5,3
22183,2015-12-09,2.6,1028.7,70,10.7,11.6,.2,.1,.2,.7,3.1,5.8
22183,2015-12-10,4.8,1016.3,89,11.8,11.6,.4,.2,.7,1.3,2.6,5.3
22183,2015-12-11,5.9,1017,76,10.3,11.7,.7,.4,.8,1.4,3.3,6.4
22183,2015-12-12,2.3,1023.6,68,9.8,11.7,.2,.1,.2,.7,3.2,5.8
22183,2015-12-13,2.4,1023,73,10.7,11.7,.1,.1,.2,.3,3.1,5.3
22183,2015-12-14,3.6,1019,82,11.5,11.7,.2,.1,.4,.8,2.7,6.4
22183,2015-12-15,6.8,1020.3,69,9.3,11.8,.7,.4,.7,1,2.8,3.8
22183,2015-12-16,9.2,1021.7,67,5.3,11.4,.9,.6,.8,1.3,3,4
22183,2015-12-17,8.7,1027.6,75,3.4,11,1.1,.6,1,1.8,3.4,6.4
22183,2015-12-18,2.4,1032.8,68,4.5,10.6,.2,.1,.2,.9,2.9,6.4
